Rowid,Timestamp,Vehicle_num,Vehicle_type,Num_of_axles,Tollplaza_id,Tollplaza_code,Payment_type_code,Vehicle_Code
259.0,Tue Aug 17 15:39:08 2021,2121085,CAR,2,4972.0,PCC51AD39,PTE,VC965
260.0,Tue Aug  3 01:37:46 2021,1734512,CAR,2,4709.0,PCC8C7059,PTE,VC965
261.0,Tue Aug 17 22:18:40 2021,7759834,TRUCK,4,4788.0,PC00AE965,PTC,VC965
262.0,Mon Aug 16 10:41:55 2021,6292412,CAR,2,4306.0,PC5D6563A,PTE,VCB43
263.0,Fri Aug 13 11:00:14 2021,866998,CAR,2,4436.0,PC0CF9451,PTE,VC965
264.0,Thu Aug 12 23:25:40 2021,9057323,TRUCK,4,4039.0,PC73BE1E2,PTC,VC965
265.0,Fri Aug  6 03:55:57 2021,8091650,CAR,2,4612.0,PC871C1FC,PTC,VCB43
266.0,Thu Aug  5 23:24:23 2021,2155384,CAR,2,4686.0,PCD6E5E77,PTP,VC965
267.0,Tue Aug  3 06:54:05 2021,1867583,CAR,2,4314.0,PC7E9E8F3,PTC,VC965
268.0,Mon Aug 16 07:28:50 2021,2703371,TRUCK,4,4608.0,PCACD1BEE,PTE,VC965
269.0,Tue Aug  3 20:00:16 2021,8368036,CAR,2,4063.0,PC7667A3E,PTP,VCB43
270.0,Mon Aug 16 07:03:18 2021,3418635,TRUCK,4,4944.0,PC41EEC34,PTC,VC965
271.0,Sun Aug 15 16:44:18 2021,301035,CAR,2,4246.0,PC95F5F6B,PTP,VCB43
272.0,Thu Aug 12 13:34:54 2021,4648848,CAR,2,4438.0,PC665A28E,PTE,VC965
273.0,Fri Aug 13 02:09:10 2021,758078,CAR,2,4234.0,PC5EBC1E1,PTE,VC965
274.0,Sat Aug  7 04:50:03 2021,1517284,VAN,2,4050.0,PC822E359,PTP,VC965
275.0,Wed Aug  4 20:38:41 2021,5708944,CAR,2,4721.0,PCE937423,PTC,VCD2F
276.0,Thu Jul 29 20:17:07 2021,202496,CAR,2,4130.0,PC9F22103,PTE,VC965
277.0,Thu Jul 29 19:34:22 2021,6716922,TRUCK,4,4852.0,PC68969FB,PTC,VC965
278.0,Sun Aug  8 03:23:33 2021,5536264,CAR,2,4575.0,PC84D9FC1,PTC,VCB43
279.0,Sun Aug  8 07:34:29 2021,2105735,CAR,2,4326.0,PC356AE8F,PTE,VC965
280.0,Sat Jul 31 12:39:28 2021,8857993,CAR,2,4694.0,PCBCF42C2,PTE,VC965
281.0,Mon Aug  9 15:56:14 2021,514282,CAR,2,4551.0,PCCA5979C,PTC,VC965
282.0,Fri Aug  6 23:44:18 2021,847307,TRUCK,4,4775.0,PCA50FB36,PTP,VC965
283.0,Sat Aug  7 06:42:24 2021,2573891,VAN,2,4146.0,PCF91266E,PTE,VCB43
284.0,Fri Aug  6 08:07:39 2021,9009917,CAR,2,4042.0,PC5D4DE09,PTC,VCD2F
285.0,Thu Aug 19 14:34:35 2021,1701415,TRUCK,4,4904.0,PC36C6441,PTC,VC965
286.0,Sat Aug  7 20:38:49 2021,5040531,CAR,2,4556.0,PC18C31F6,PTP,VCB43
287.0,Fri Aug 20 13:15:02 2021,1297862,CAR,2,4812.0,PC22D9C6D,PTE,VC965
288.0,Wed Aug  4 06:15:30 2021,1932822,VAN,2,4742.0,PC05B8749,PTC,VC965
289.0,Sat Jul 31 21:51:59 2021,8569313,CAR,2,4788.0,PC00AE965,PTP,VCD2F
290.0,Sun Aug  8 06:33:09 2021,6311114,CAR,2,4830.0,PC12EEFE0,PTC,VC965
291.0,Mon Aug 16 06:11:04 2021,1451546,CAR,2,4218.0,PC8DF4919,PTP,VC965
292.0,Fri Aug 20 13:36:58 2021,1711676,VAN,2,4754.0,PC99AE725,PTC,VC965
293.0,Mon Aug  9 18:51:11 2021,6740804,CAR,2,4960.0,PC6A1BCA4,PTP,VCD2F
294.0,Wed Aug 18 12:19:24 2021,9049528,CAR,2,4090.0,PC1EE951B,PTC,VC965
295.0,Sun Aug 15 08:30:45 2021,5269094,VAN,2,4804.0,PC68484C6,PTE,VC965
296.0,Wed Aug 11 13:15:58 2021,4753661,CAR,2,4617.0,PC7758F89,PTP,VCD2F
297.0,Sat Aug 14 09:06:09 2021,1948111,CAR,2,4150.0,PCC8441A8,PTC,VC965
298.0,Tue Aug 17 00:00:26 2021,5894664,VAN,2,4086.0,PC23E470D,PTP,VC965
299.0,Wed Aug 11 04:51:17 2021,5455717,TRUCK,4,4730.0,PC7DC0964,PTE,VCD2F
300.0,Mon Aug  2 21:43:22 2021,1499647,CAR,2,4925.0,PCE5E04A2,PTP,VCB43
301.0,Thu Aug  5 21:50:38 2021,2843245,TRUCK,4,4629.0,PCC5E1C04,PTC,VC965
302.0,Mon Aug 16 04:30:00 2021,9796603,TRUCK,4,4286.0,PC12BE494,PTE,VCB43
303.0,Sun Aug  1 21:21:40 2021,5671860,CAR,2,4617.0,PC7758F89,PTE,VCB43
304.0,Tue Aug 17 04:20:26 2021,425972,TRUCK,4,4556.0,PC18C31F6,PTE,VC965
305.0,Tue Aug 10 07:28:04 2021,7588083,CAR,2,4183.0,PCF5E7754,PTC,VCB43
306.0,Wed Aug  4 03:45:21 2021,4816147,CAR,2,4089.0,PC3CCA187,PTE,VC965
307.0,Thu Aug 12 06:45:42 2021,461211,CAR,2,4230.0,PC19CE0DB,PTC,VC965
308.0,Fri Jul 30 07:48:58 2021,7091224,CAR,2,4615.0,PC1ECBA39,PTP,VC965
309.0,Sat Aug 14 03:11:57 2021,3540160,CAR,2,4720.0,PCDD23528,PTC,VC965
310.0,Sat Aug 21 01:26:42 2021,863358,VAN,2,4905.0,PCE1EA438,PTP,VC965
311.0,Sat Aug 21 07:49:28 2021,2813269,TRUCK,4,4758.0,PCCE12794,PTC,VCD2F
312.0,Sun Aug 15 02:47:01 2021,4346673,CAR,2,5000.0,PCFE7F7FE,PTE,VCB43
313.0,Mon Aug  9 05:22:43 2021,2872850,TRUCK,4,4360.0,PC084F676,PTE,VC965
314.0,Thu Aug 12 02:39:09 2021,6322565,CAR,2,4746.0,PC0514825,PTC,VCB43
315.0,Tue Aug 10 13:58:49 2021,2138116,CAR,2,4781.0,PC0D83A1E,PTP,VC965
316.0,Sat Aug 14 23:05:55 2021,9574626,VAN,2,4706.0,PCD8D5094,PTC,VC965
317.0,Thu Aug  5 18:17:26 2021,8951022,CAR,2,4678.0,PCD175301,PTP,VCD2F
318.0,Sat Jul 31 09:29:28 2021,6597551,TRUCK,4,4125.0,PC8AAEF51,PTP,VC965
319.0,Sun Aug  8 22:50:36 2021,3348298,CAR,2,4229.0,PCD0DDD3D,PTC,VCB43
320.0,Fri Jul 30 20:45:55 2021,846482,CAR,2,4100.0,PCC6DD8D5,PTC,VC965
321.0,Tue Aug  3 11:54:14 2021,6676389,CAR,2,4812.0,PC22D9C6D,PTP,VC965
322.0,Mon Aug  9 16:32:26 2021,5427260,CAR,2,4574.0,PCC1F6F13,PTE,VC965
323.0,Tue Aug 17 07:58:48 2021,1653255,TRUCK,4,4902.0,PC425C6EC,PTP,VC965
324.0,Tue Aug 17 19:16:31 2021,2976969,CAR,2,4938.0,PC6C57ED3,PTE,VCB43
325.0,Tue Aug 17 10:01:21 2021,2959955,CAR,2,4479.0,PCCA36E4D,PTC,VC965
326.0,Sun Aug  8 13:34:03 2021,8519579,CAR,2,4191.0,PCCC28F87,PTC,VC965
327.0,Wed Aug  4 13:51:04 2021,340196,TRUCK,4,4278.0,PC4847214,PTP,VC965
328.0,Sun Aug 15 14:02:51 2021,1959570,TRUCK,4,4025.0,PC5ABB8E4,PTP,VCB43
329.0,Tue Aug  3 14:46:46 2021,4214176,CAR,2,4700.0,PC14E538A,PTP,VCB43
330.0,Sat Aug  7 11:24:50 2021,430612,TRUCK,4,4145.0,PC5FBE4B8,PTP,VC965
331.0,Sat Aug  7 10:02:09 2021,2164841,CAR,2,4894.0,PCDADB8C6,PTE,VCB43
332.0,Wed Aug 18 15:40:47 2021,6533535,CAR,2,4509.0,PCA2E8463,PTP,VC965
333.0,Tue Aug 17 10:44:33 2021,4798571,TRUCK,4,4827.0,PC7D68CD9,PTP,VC965
334.0,Sun Aug 15 18:22:49 2021,2760594,CAR,2,4620.0,PC43973F9,PTC,VCB43
335.0,Sat Aug 14 12:31:44 2021,2304313,TRUCK,4,4569.0,PC20129F9,PTC,VC965
336.0,Sat Aug  7 10:52:13 2021,2985337,CAR,2,4021.0,PC851E565,PTE,VCB43
337.0,Sat Aug 21 09:14:47 2021,4227039,CAR,2,4838.0,PCEECD973,PTC,VC965
338.0,Thu Aug  5 08:01:30 2021,1255970,TRUCK,4,4732.0,PCD83DE25,PTP,VC965
339.0,Fri Aug 13 01:03:49 2021,5241924,TRUCK,4,4691.0,PCFAB001F,PTC,VCB43
340.0,Tue Aug  3 20:43:16 2021,7451832,CAR,2,4536.0,PCC6C5CFB,PTC,VCB43
341.0,Mon Aug  2 04:45:44 2021,3989343,TRUCK,4,4898.0,PC0AE9E1B,PTE,VC965
342.0,Sat Aug 14 18:14:30 2021,1804267,VAN,2,4267.0,PCE51C5C7,PTP,VCB43
343.0,Tue Aug 17 17:11:29 2021,1589440,TRUCK,4,4066.0,PC883FCA9,PTC,VCD2F
344.0,Sat Aug 21 19:27:45 2021,7750582,CAR,2,4934.0,PC3ED26A2,PTC,VCB43
345.0,Sun Aug  8 12:34:50 2021,116476,CAR,2,5010.0,PC028872C,PTE,VC965
346.0,Fri Aug 20 07:15:06 2021,2617674,CAR,2,4325.0,PC8FC83B3,PTP,VC965
347.0,Tue Aug 10 21:55:17 2021,4228191,CAR,2,4887.0,PC81776BA,PTE,VC965
348.0,Mon Aug  9 14:43:31 2021,109141,VAN,2,4996.0,PC6A4F55F,PTP,VC965
349.0,Wed Aug 11 16:55:19 2021,5065439,CAR,2,4974.0,PCDEB8E32,PTE,VCD2F
350.0,Sun Aug 22 15:33:59 2021,1852318,TRUCK,4,4927.0,PC2D22627,PTE,VC965
351.0,Tue Aug 17 19:49:02 2021,3191217,CAR,2,4091.0,PC2E099B4,PTP,VCB43
352.0,Fri Aug 20 13:55:39 2021,8036070,CAR,2,4105.0,PC43919D1,PTP,VC965
353.0,Thu Jul 29 17:40:36 2021,7270810,CAR,2,4721.0,PCE937423,PTC,VC965
354.0,Sat Jul 31 07:08:17 2021,4800433,CAR,2,4908.0,PC3D16FC5,PTP,VC965
355.0,Sun Aug 15 14:59:08 2021,7600086,CAR,2,4733.0,PC797AEBF,PTP,VC965
356.0,Mon Aug 16 20:41:37 2021,1308715,TRUCK,4,4730.0,PC7DC0964,PTE,VC965
357.0,Thu Aug 19 16:46:20 2021,448292,CAR,2,4491.0,PCA52F720,PTP,VCB43
358.0,Tue Aug  3 10:52:15 2021,8125706,TRUCK,4,4827.0,PC7D68CD9,PTC,VC965
359.0,Sat Aug  7 22:39:54 2021,7354020,TRUCK,4,4902.0,PC425C6EC,PTE,VCB43
360.0,Fri Aug 20 12:45:43 2021,8604614,CAR,2,4967.0,PC2AFCB31,PTC,VCB43
361.0,Mon Aug 16 04:34:39 2021,8074052,CAR,2,4355.0,PC0EF761B,PTP,VC965
362.0,Tue Aug 17 21:02:38 2021,3137291,CAR,2,4252.0,PCA32686D,PTE,VC965
363.0,Mon Aug  2 07:57:43 2021,7817055,CAR,2,4669.0,PC36675CE,PTC,VC965
364.0,Mon Aug  2 23:55:35 2021,9979009,CAR,2,4051.0,PC3B970F2,PTC,VC965
365.0,Wed Aug 18 07:46:35 2021,7381741,CAR,2,4139.0,PC924C594,PTE,VC965
366.0,Tue Aug 10 09:53:24 2021,6413555,CAR,2,4470.0,PCB4FF8FA,PTE,VC965
367.0,Thu Aug  5 09:24:17 2021,5271350,CAR,2,4517.0,PC9AF321D,PTC,VC965
368.0,Sat Aug 21 02:13:24 2021,5887331,CAR,2,4175.0,PC08EA270,PTP,VC965
369.0,Fri Aug 13 03:38:51 2021,2484968,CAR,2,4995.0,PCBE6ABE5,PTP,VC965
370.0,Sun Aug 15 21:25:06 2021,2023578,CAR,2,4616.0,PCE6675F9,PTC,VC965
371.0,Sat Aug 14 14:44:43 2021,2574839,CAR,2,4124.0,PC3338D42,PTC,VC965
372.0,Sat Aug 21 11:27:08 2021,192172,TRUCK,4,4133.0,PC30FC453,PTP,VC965
373.0,Sat Jul 31 09:30:08 2021,1794758,TRUCK,4,4687.0,PC52E7369,PTE,VCB43
374.0,Tue Aug  3 14:17:39 2021,254824,CAR,2,4190.0,PCDFC1E11,PTE,VCB43
375.0,Sun Aug  8 21:51:35 2021,8317981,TRUCK,4,4670.0,PC2BE6D87,PTC,VC965
376.0,Wed Aug 11 15:12:48 2021,7578701,VAN,2,4368.0,PC909A324,PTC,VCB43
377.0,Thu Aug  5 12:56:57 2021,2555513,CAR,2,4222.0,PC15EC378,PTP,VCD2F
378.0,Tue Aug 17 01:48:59 2021,2119264,CAR,2,4184.0,PC43A5E42,PTP,VC965
379.0,Sat Aug 21 20:51:46 2021,239988,CAR,2,4446.0,PC7F1A5B9,PTC,VC965
380.0,Mon Aug 16 11:08:11 2021,147156,VAN,2,4042.0,PC5D4DE09,PTC,VC965
381.0,Sun Aug  8 18:05:36 2021,6891565,CAR,2,4396.0,PCA00BC1C,PTE,VCD2F
382.0,Fri Aug  6 20:55:48 2021,4765841,CAR,2,4855.0,PC03C5C15,PTC,VC965
383.0,Fri Aug  6 10:14:37 2021,9017443,CAR,2,5004.0,PC2111CF9,PTP,VC965
384.0,Sat Aug 21 21:23:37 2021,8747053,CAR,2,4243.0,PCC4F7DCE,PTP,VC965
385.0,Sat Jul 31 03:38:36 2021,839289,TRUCK,4,4080.0,PCBE7E15B,PTP,VC965
386.0,Sun Aug 15 14:11:42 2021,7212737,CAR,2,4468.0,PC040ADB3,PTP,VCB43
387.0,Sat Jul 31 22:09:56 2021,9707238,TRUCK,4,4121.0,PCEC57A8E,PTP,VC965
388.0,Mon Aug 16 23:15:11 2021,9288974,CAR,2,4799.0,PCC3A370A,PTP,VCB43
389.0,Fri Jul 30 20:43:48 2021,2130769,CAR,2,4748.0,PCF2ECD29,PTC,VC965
390.0,Tue Aug 10 02:13:35 2021,3651531,CAR,2,4693.0,PCB4CDDA5,PTC,VC965
391.0,Sun Aug 22 16:20:32 2021,5066582,CAR,2,4750.0,PCD987A9D,PTE,VC965
392.0,Sat Aug 21 10:40:29 2021,318251,CAR,2,4165.0,PC0D2B95C,PTC,VC965
393.0,Sat Aug 21 13:30:56 2021,1018828,CAR,2,4384.0,PC59A33DE,PTC,VC965
394.0,Sun Aug  8 17:03:19 2021,4329135,CAR,2,4929.0,PC9E503B6,PTC,VC965
395.0,Tue Aug  3 22:42:16 2021,5510586,CAR,2,4394.0,PCD3A817A,PTP,VC965
396.0,Mon Aug 16 07:20:43 2021,1292686,VAN,2,4931.0,PC3D30AD0,PTE,VC965
397.0,Thu Aug  5 01:52:17 2021,2875806,TRUCK,4,4644.0,PC411FDC0,PTC,VCD2F
398.0,Sat Jul 31 08:15:24 2021,5025963,CAR,2,4023.0,PC77793DF,PTE,VCB43
399.0,Sat Aug 14 05:27:21 2021,2358436,CAR,2,4534.0,PCAD9E1F9,PTC,VC965
400.0,Fri Aug 20 07:33:43 2021,4363896,TRUCK,4,4835.0,PC4645718,PTP,VC965
401.0,Fri Aug  6 02:08:16 2021,7051510,TRUCK,4,4280.0,PC03A5F23,PTE,VCB43
402.0,Fri Aug  6 13:29:57 2021,5575517,CAR,2,4266.0,PC39B17A9,PTC,VCB43
403.0,Sat Jul 31 00:10:02 2021,2930078,CAR,2,4540.0,PC5CAF0A7,PTE,VC965
404.0,Thu Jul 29 15:14:45 2021,1439079,TRUCK,4,5010.0,PC028872C,PTC,VC965
405.0,Mon Aug  9 16:59:57 2021,2085626,TRUCK,4,4048.0,PC1FE6483,PTP,VCB43
406.0,Mon Aug  9 16:41:38 2021,809065,CAR,2,4810.0,PC2CA4087,PTC,VCB43
407.0,Fri Aug  6 06:10:52 2021,4100648,CAR,2,4147.0,PC4D2C5A7,PTE,VC965
408.0,Thu Aug 19 11:38:52 2021,9745831,TRUCK,4,4082.0,PCF86214E,PTP,VC965
409.0,Fri Aug  6 03:00:46 2021,7337960,CAR,2,4078.0,PC8473A64,PTC,VCB43
410.0,Tue Aug 10 15:04:38 2021,3612246,CAR,2,4695.0,PC4A5D62F,PTE,VC965
411.0,Tue Aug 10 19:31:40 2021,8601164,CAR,2,4973.0,PC9C7C18E,PTE,VC965
412.0,Sat Jul 31 15:35:09 2021,6123311,TRUCK,4,4699.0,PC2C1B987,PTC,VC965
413.0,Mon Aug  2 08:29:14 2021,3507029,CAR,2,4136.0,PCA579A65,PTE,VCB43
414.0,Tue Aug  3 10:38:37 2021,1725151,TRUCK,4,4106.0,PC9764C98,PTP,VC965
415.0,Wed Aug 11 11:29:02 2021,8860504,CAR,2,4468.0,PC040ADB3,PTP,VCB43
416.0,Sat Aug  7 22:59:56 2021,2017681,TRUCK,4,4134.0,PC767BBB2,PTC,VC965
417.0,Sat Aug  7 23:16:29 2021,8183479,CAR,2,4422.0,PCF514246,PTE,VCB43
418.0,Tue Aug 17 02:49:59 2021,8811914,CAR,2,4273.0,PC0EF5BA6,PTE,VC965
419.0,Sun Aug 15 00:53:46 2021,9631688,CAR,2,4892.0,PC7AA5B2F,PTE,VC965
420.0,Mon Aug  9 02:25:32 2021,8193463,TRUCK,4,4230.0,PC19CE0DB,PTC,VC965
421.0,Tue Aug  3 19:54:41 2021,1766709,CAR,2,4240.0,PC72FE04B,PTP,VCB43
422.0,Tue Aug 10 08:15:41 2021,4909497,CAR,2,4342.0,PCE7F2748,PTP,VC965
423.0,Thu Aug 19 16:48:08 2021,7279029,TRUCK,4,4605.0,PCEB27C63,PTE,VC965
424.0,Wed Aug 18 14:23:40 2021,4791619,CAR,2,4188.0,PCDB12C82,PTP,VCB43
425.0,Sat Aug  7 09:05:10 2021,8712036,CAR,2,4001.0,PC58105BF,PTC,VC965
426.0,Thu Aug 19 04:58:15 2021,4973747,CAR,2,4971.0,PC0BD172F,PTP,VC965
427.0,Sun Aug  1 04:42:52 2021,2800039,CAR,2,4456.0,PC8DFF744,PTE,VC965
428.0,Thu Aug  5 14:45:19 2021,9337207,CAR,2,4975.0,PC818101A,PTP,VC965
429.0,Wed Aug 11 06:53:51 2021,9220703,CAR,2,4643.0,PC6713209,PTP,VC965
430.0,Thu Aug 12 03:06:56 2021,5090710,CAR,2,4386.0,PC948D5B2,PTC,VC965
431.0,Wed Aug 18 01:59:31 2021,9726834,TRUCK,4,4671.0,PCCAAFB48,PTE,VC965
432.0,Fri Aug 20 20:39:23 2021,8464288,CAR,2,4785.0,PC787D664,PTP,VCB43
433.0,Tue Aug 10 07:41:38 2021,2918487,CAR,2,4698.0,PC8BCEB19,PTE,VC965
434.0,Sun Aug  8 15:32:55 2021,6975253,CAR,2,4167.0,PC8453073,PTP,VC965
435.0,Sat Jul 31 05:54:57 2021,873000,CAR,2,4917.0,PCD8C66B1,PTE,VC965
436.0,Thu Aug  5 12:16:13 2021,7144030,TRUCK,4,4409.0,PC44E2F09,PTP,VC965
437.0,Wed Aug 18 23:08:31 2021,74751,CAR,2,4007.0,PCDF9F773,PTE,VCB43
438.0,Mon Aug 16 15:31:24 2021,3092624,CAR,2,5008.0,PC48D61BB,PTP,VC965
439.0,Thu Aug 19 23:08:03 2021,8043044,TRUCK,4,4574.0,PCC1F6F13,PTE,VC965
440.0,Thu Aug 19 18:40:24 2021,6763315,CAR,2,4712.0,PC94168A2,PTP,VCB43
441.0,Thu Aug  5 08:14:28 2021,7665718,VAN,2,4056.0,PC9FBBA67,PTP,VC965
442.0,Wed Aug 18 05:43:44 2021,2030697,CAR,2,4610.0,PCA4D3E9B,PTP,VCD2F
443.0,Mon Aug  2 03:52:31 2021,3546362,CAR,2,4558.0,PC575F591,PTE,VC965
444.0,Mon Aug 16 00:20:11 2021,5579622,CAR,2,4589.0,PC1477DC9,PTP,VC965
445.0,Mon Aug  9 16:40:36 2021,6766212,TRUCK,4,4581.0,PCC347465,PTE,VC965
446.0,Thu Aug 19 02:55:39 2021,8678822,CAR,2,4802.0,PCBDD55F1,PTE,VCB43
447.0,Thu Aug 12 17:06:06 2021,2515206,CAR,2,4722.0,PC035B71E,PTP,VC965
448.0,Mon Aug 16 18:09:47 2021,9647104,CAR,2,4223.0,PCA37D114,PTE,VC965
449.0,Fri Aug  6 12:07:31 2021,8363585,CAR,2,4576.0,PC394C979,PTE,VC965
450.0,Sat Aug 14 22:43:39 2021,954814,TRUCK,4,4128.0,PCC0E7E2A,PTE,VC965
451.0,Fri Jul 30 15:15:49 2021,3500082,CAR,2,4063.0,PC7667A3E,PTP,VCB43
452.0,Thu Jul 29 22:44:15 2021,4302933,CAR,2,4475.0,PCCC0D001,PTE,VC965
453.0,Sat Aug 21 11:38:46 2021,1281592,TRUCK,4,4888.0,PC46C55B4,PTP,VC965
454.0,Wed Aug 11 09:22:42 2021,1668996,CAR,2,4986.0,PC9787B8A,PTP,VCB43
455.0,Thu Aug 19 19:22:53 2021,2799295,TRUCK,4,4172.0,PC1A43FB7,PTP,VC965
456.0,Tue Aug 10 12:54:07 2021,155498,TRUCK,4,4374.0,PCC321538,PTE,VCB43
457.0,Sat Aug 21 16:57:14 2021,3127161,VAN,2,4027.0,PCE7A4F34,PTC,VCB43
458.0,Thu Aug 19 16:29:39 2021,8415963,CAR,2,4072.0,PC69F3F14,PTC,VCD2F
459.0,Thu Aug  5 03:33:30 2021,4507082,CAR,2,4067.0,PC1CCD955,PTE,VC965
460.0,Fri Aug 13 09:00:36 2021,7935251,CAR,2,4596.0,PC6558A56,PTP,VC965
461.0,Wed Aug 11 19:02:46 2021,2868406,CAR,2,4729.0,PC5170BF4,PTE,VC965
462.0,Mon Aug  2 19:31:03 2021,2337912,CAR,2,4451.0,PCF95BF53,PTE,VC965
463.0,Mon Aug 16 16:30:43 2021,3881228,CAR,2,4419.0,PC99BB7A3,PTE,VC965
464.0,Wed Aug 11 01:51:46 2021,5263238,CAR,2,4920.0,PC42A3AB0,PTE,VC965
465.0,Sun Aug 15 04:25:10 2021,4571658,VAN,2,4991.0,PC5B5C16D,PTE,VC965
466.0,Thu Aug 19 23:55:54 2021,3017277,CAR,2,4622.0,PCF31BD97,PTE,VCD2F
467.0,Sun Aug 22 03:51:32 2021,9879687,CAR,2,4642.0,PC17D596F,PTE,VC965
468.0,Fri Aug 13 10:00:03 2021,4056126,CAR,2,4158.0,PCAA68777,PTP,VC965
469.0,Thu Aug  5 13:34:50 2021,6201597,VAN,2,4392.0,PCAF6E464,PTE,VC965
470.0,Tue Aug  3 01:04:46 2021,5063598,TRUCK,4,4091.0,PC2E099B4,PTE,VCD2F
471.0,Sun Aug 15 06:09:40 2021,4666427,CAR,2,4838.0,PCEECD973,PTP,VCB43
472.0,Sun Aug 15 08:07:00 2021,9169123,CAR,2,4328.0,PC3777B8E,PTP,VC965
473.0,Sun Aug 22 16:23:05 2021,3521342,TRUCK,4,4038.0,PC77889B3,PTP,VC965
474.0,Fri Jul 30 07:28:31 2021,4997147,CAR,2,4129.0,PCA6127FF,PTP,VCB43
475.0,Tue Aug  3 04:49:32 2021,4334699,CAR,2,4478.0,PCB02917E,PTP,VC965
476.0,Sun Aug  1 16:32:40 2021,3896955,VAN,2,4879.0,PCC90A061,PTP,VC965
477.0,Sun Aug  1 14:13:06 2021,685502,CAR,2,4924.0,PCE3427C5,PTP,VCD2F
478.0,Wed Aug  4 06:20:23 2021,3723750,TRUCK,4,4215.0,PC4C76F48,PTE,VC965
479.0,Sun Aug 22 14:50:30 2021,8981107,CAR,2,4385.0,PC148C815,PTC,VCB43
480.0,Sun Aug 15 07:08:24 2021,8161215,TRUCK,4,4585.0,PCF3AE602,PTC,VC965
481.0,Sat Aug 21 11:14:40 2021,5494532,TRUCK,4,4060.0,PC481C9F9,PTE,VCB43
482.0,Wed Aug 11 20:32:07 2021,4709167,CAR,2,4839.0,PCA0290AD,PTC,VCB43
483.0,Sun Aug 22 05:19:54 2021,326314,CAR,2,4442.0,PC05C2F86,PTP,VC965
484.0,Thu Jul 29 14:21:36 2021,256879,CAR,2,4183.0,PCF5E7754,PTC,VC965
485.0,Fri Jul 30 11:05:14 2021,5763581,VAN,2,4476.0,PC439FA2D,PTP,VC965
486.0,Tue Aug 17 18:49:46 2021,8131510,CAR,2,4753.0,PC6AA246E,PTP,VCD2F
487.0,Mon Aug  9 03:42:43 2021,8025290,CAR,2,4437.0,PCBE6CB59,PTP,VC965
488.0,Fri Jul 30 01:56:01 2021,1988177,CAR,2,4418.0,PCF6EECB2,PTE,VC965
489.0,Sun Aug  8 00:30:25 2021,8145530,CAR,2,4032.0,PC578F087,PTP,VC965
490.0,Tue Aug 10 06:44:29 2021,3562599,VAN,2,4835.0,PC4645718,PTE,VC965
491.0,Tue Aug 17 16:54:51 2021,1916677,CAR,2,4909.0,PCDED6F20,PTE,VCD2F
492.0,Wed Aug 18 06:21:04 2021,6726273,TRUCK,4,4036.0,PCE6CC50C,PTC,VC965
493.0,Wed Aug  4 23:24:38 2021,8523480,CAR,2,4096.0,PCFA4F864,PTE,VCB43
494.0,Thu Aug 19 00:56:38 2021,1631685,TRUCK,4,4081.0,PCC825DB2,PTE,VC965
495.0,Sat Aug 14 03:33:50 2021,9252011,TRUCK,4,4573.0,PC4D8469D,PTE,VCB43
496.0,Sat Aug 21 22:03:13 2021,7300558,CAR,2,4675.0,PCE49911B,PTC,VCB43
497.0,Wed Aug  4 15:40:58 2021,848840,CAR,2,4480.0,PC9A343F9,PTC,VC965
498.0,Fri Aug 13 20:46:37 2021,4739032,CAR,2,4293.0,PC2A27502,PTE,VC965
499.0,Mon Aug  2 12:44:36 2021,1489777,VAN,2,4749.0,PC65C93B7,PTP,VC965
500.0,Thu Aug  5 17:09:26 2021,7710222,CAR,2,4110.0,PCF891CEB,PTP,VCD2F
501.0,Fri Aug 13 02:03:31 2021,6885916,CAR,2,4569.0,PC20129F9,PTP,VC965
502.0,Wed Aug  4 18:50:39 2021,1900389,TRUCK,4,4656.0,PC63844BC,PTC,VC965
503.0,Tue Aug 17 22:35:16 2021,4875056,TRUCK,4,4983.0,PCC3E4ADA,PTC,VCB43
504.0,Sat Aug 14 04:09:11 2021,9306326,TRUCK,4,4289.0,PCF621E92,PTP,VCB43
505.0,Thu Aug 12 11:53:39 2021,8211013,CAR,2,4860.0,PCF4A2DA9,PTC,VCB43
506.0,Tue Aug  3 16:42:19 2021,6412488,CAR,2,4130.0,PC9F22103,PTP,VC965
507.0,Fri Aug  6 07:58:40 2021,8703705,CAR,2,4199.0,PC7CCC47B,PTE,VC965
508.0,Thu Aug 12 06:47:15 2021,278147,TRUCK,4,4138.0,PC79E328A,PTC,VC965
509.0,Mon Aug 16 12:14:34 2021,960545,VAN,2,4234.0,PC5EBC1E1,PTE,VCB43
510.0,Wed Aug 18 12:30:35 2021,6056685,CAR,2,4084.0,PC71D433F,PTE,VCD2F
511.0,Wed Aug  4 20:40:31 2021,4273899,TRUCK,4,4711.0,PC340B4DE,PTE,VC965
512.0,Sat Aug  7 11:34:45 2021,7485577,CAR,2,4499.0,PC1EEDA04,PTP,VCB43
513.0,Mon Aug 16 20:54:00 2021,120233,CAR,2,4709.0,PCC8C7059,PTE,VC965
514.0,Tue Aug  3 01:50:31 2021,2438318,CAR,2,4452.0,PC8C7C5D7,PTC,VC965
515.0,Tue Aug  3 09:35:23 2021,5100664,TRUCK,4,4519.0,PC92A6471,PTP,VC965
516.0,Mon Aug 16 05:42:59 2021,3119836,CAR,2,4420.0,PCFDB2950,PTP,VCB43
