Tollplaza_id,Tollplaza_code
4718,PC81E83B9
4531,PC857F4A0
4379,PC87C8BC4
4819,PC454F09B
4554,PC23BA77A
4283,PC953B572
4633,PC974552B
4476,PC439FA2D
4846,PCBABD060
4736,PC6A65941
4659,PC5549650
4528,PC1269226
4762,PC1A3D20B
4546,PCEF3EBBC
4965,PCA0BAE0F
4005,PCB3DF742
4138,PC79E328A
4321,PC591BDF7
4532,PC8DD921E
4047,PC6D105CF
4123,PCDE850D8
4980,PCBD5C822
4698,PC8BCEB19
4189,PC7655FC1
4352,PC99B9343
4000,PC69C7DF3
4760,PC161AC8D
4399,PCCA288FE
4900,PCFE8B604
4015,PC524833E
4872,PC5B45CE7
4905,PCE1EA438
4980,PCBD5C822
4250,PCC695DB0
4668,PCBB055C6
4449,PCAACD453
4739,PC07289CF
4560,PC5030572
4175,PC08EA270
4950,PC4F71E72
4520,PC8140983
4448,PC19F3DBB
4051,PC3B970F2
4723,PC20BD6E6
4500,PC548BDC0
4644,PC411FDC0
4654,PCBA5D8AB
4557,PC6C80A46
4151,PC0AB2B55
4105,PC43919D1
4979,PC6F36B7A
4187,PCF8D98DC
4117,PCEB6517A
4499,PC1EEDA04
4585,PCF3AE602
4208,PC1E49F6B
4212,PC422A6D1
4078,PC8473A64
4146,PCF91266E
5010,PC028872C
4859,PC685B3B1
4508,PC385C6E7
4192,PC74F6341
4032,PC578F087
4162,PC51A39A7
4297,PCDE89544
4818,PCF243BF3
4966,PC4E6422C
4480,PC9A343F9
4419,PC99BB7A3
4089,PC3CCA187
4120,PC6700C62
4096,PCFA4F864
4967,PC2AFCB31
4397,PCB070250
4937,PCD30D908
4112,PCEA652A8
4728,PC07BF95F
4817,PCFF02057
4959,PC4A7B00C
4954,PCA276EBB
4333,PCCCAD2AC
4007,PCDF9F773
4988,PC46BE0B2
5006,PC7A260F1
4326,PC356AE8F
4693,PCB4CDDA5
4879,PCC90A061
4572,PCC9756B2
4317,PC0DC6CAB
4467,PCF5E0389
4151,PC0AB2B55
4456,PC8DFF744
4496,PC3FD65C8
4428,PCB616FAD
4815,PC19C02F1
4798,PC17F8052
4998,PCD9C5406
4030,PCA8A9AA8
4579,PC926F0A9
4242,PCECC4DE2
4970,PCA154C84
4575,PC84D9FC1
4434,PCA491459
4419,PC99BB7A3
4016,PCCD7399B
4914,PC2F353E1
4072,PC69F3F14
4448,PC19F3DBB
4640,PCC993FB3
4356,PCF1979AE
5000,PCFE7F7FE
4949,PC86E9EB7
4590,PC912F5CB
4704,PC47FBB07
4998,PCD9C5406
4081,PCC825DB2
4451,PCF95BF53
4782,PC6802C08
4854,PCB6F1968
4724,PC3DE08BF
4815,PC19C02F1
4903,PCC3BCE65
4774,PCEBE834B
4742,PC05B8749
4264,PC9DFEBB0
4693,PCB4CDDA5
4391,PCCFD9AB6
4787,PC1BDA119
4339,PCDE1D204
4622,PCF31BD97
4941,PCA6403C1
4118,PCC1A733C
4433,PC1DEB043
4244,PC9F3C86B
4557,PC6C80A46
4921,PCA70760B
4609,PC1551C8E
4419,PC99BB7A3
4330,PCBD023A3
4933,PC419F41D
4948,PCBA2D075
4628,PC34C1DCB
4450,PC0B2B03E
4228,PC4F78F1B
4701,PCD5F2808
4765,PC795A0A3
4800,PCA4DF48A
4119,PC9EBEDB5
4955,PCE36723C
4172,PC1A43FB7
4145,PC5FBE4B8
5010,PC028872C
4999,PCE976BA1
4170,PC8CA1B15
4024,PC91E3A87
4696,PC35509AB
4921,PCA70760B
4727,PC52E71B8
4832,PC34ECAB5
4685,PC5D33C18
4090,PC1EE951B
4053,PC5F1CD83
4276,PC4E15B39
4724,PC3DE08BF
4603,PC485BE5B
4656,PC63844BC
4443,PCC139BD8
4369,PCD5CBB82
4639,PC879E7AB
4628,PC34C1DCB
4502,PCB2CC82C
4424,PC51E7EF8
4380,PC905B5D4
4991,PC5B5C16D
4771,PC71FE98A
4910,PC75BC2DF
4510,PC652EEF2
4242,PCECC4DE2
4696,PC35509AB
4149,PC99F9ABD
4833,PC71A1452
4677,PCA9D6EEE
4768,PC7BEFC3B
4663,PCA7178EC
4704,PC47FBB07
4215,PC4C76F48
4990,PCFE28E92
4184,PC43A5E42
4692,PC1CDFCF6
4367,PC8D90EF0
4117,PCEB6517A
4054,PC7E79FA0
4879,PCC90A061
4513,PC52F533C
4652,PC74A3585
4473,PC51FDD60
4451,PCF95BF53
4247,PCEE69498
4480,PC9A343F9
4783,PC9889263
4496,PC3FD65C8
4160,PC6DC0ACF
4680,PCC422F4D
4731,PCFFC2992
4525,PCF64B519
4144,PCAC7E4C1
4918,PC8F8E598
4671,PCCAAFB48
4601,PCC932802
4283,PC953B572
4843,PC400DFFE
4231,PC016D687
4198,PCB0994D1
4378,PC074E6A8
4322,PC262D624
4062,PCDA37101
4359,PCB27CFF1
4124,PC3338D42
4071,PCDBBCB68
4640,PCC993FB3
4489,PCEFF6088
4262,PCCB12F8C
4333,PCCCAD2AC
4355,PC0EF761B
4188,PCDB12C82
4984,PCBABF130
4054,PC7E79FA0
4064,PC0B32B5B
4937,PCD30D908
4364,PCB33ACE8
4928,PC16E79D4
4105,PC43919D1
4329,PCF9CCB5A
4709,PCC8C7059
4556,PC18C31F6
4127,PCA2D76A5
4605,PCEB27C63
4216,PC53B475D
4379,PC87C8BC4
4881,PCDE20E6F
4954,PCA276EBB
4585,PCF3AE602
4339,PCDE1D204
4621,PC9FB4E82
4444,PC4D84BFC
4053,PC5F1CD83
4937,PCD30D908
4626,PC93E7766
4247,PCEE69498
4926,PCCBCFEDE
4099,PC97F19B1
4101,PCCC8F243
4854,PCB6F1968
4042,PC5D4DE09
4242,PCECC4DE2
4122,PC8ED616E
4624,PCDF73A3C
4075,PC2125618
4218,PC8DF4919
4828,PCF712D1A
4456,PC8DFF744
4508,PC385C6E7
4729,PC5170BF4
4148,PCDFBBEBB
4877,PC155D90A
4053,PC5F1CD83
4271,PC28E44E2
4415,PC5E202FC
4217,PC6E8D0F9
4420,PCFDB2950
4978,PCF0B5E85
4964,PC52C0F45
4497,PC76FDDEA
4002,PCED7D2DE
4039,PC73BE1E2
4518,PCC7B407A
4151,PC0AB2B55
4450,PC0B2B03E
4273,PC0EF5BA6
4777,PCB1132AC
4269,PCC7106FF
4772,PC7368097
4092,PC40C2E00
4283,PC953B572
4711,PC340B4DE
4776,PC6906524
4835,PC4645718
4952,PC64CF233
4065,PC3B514E2
4324,PC9C3D708
4960,PC6A1BCA4
4422,PCF514246
4409,PC44E2F09
4960,PC6A1BCA4
4920,PC42A3AB0
4039,PC73BE1E2
4788,PC00AE965
4687,PC52E7369
4195,PC308070B
4311,PC7F02ED3
4990,PCFE28E92
4476,PC439FA2D
4917,PCD8C66B1
4255,PCB7E7138
4579,PC926F0A9
4423,PCF9F4940
4844,PCC48E3A8
4834,PCB228987
4474,PCFEAE55E
4957,PC8DFFE65
4664,PC52D063A
4053,PC5F1CD83
4372,PC1E0F3B6
4298,PC3E474F6
4408,PC3B3BE8F
4054,PC7E79FA0
4564,PC29D136F
4805,PC1A161AA
4151,PC0AB2B55
4060,PC481C9F9
4456,PC8DFF744
4459,PCD9CAD56
4809,PCAD363FC
4117,PCEB6517A
4060,PC481C9F9
4650,PC544AE70
4127,PCA2D76A5
4812,PC22D9C6D
4941,PCA6403C1
4784,PCDB42B34
4906,PC3D58C5E
4354,PC0671DD4
4744,PC78EF0B5
4617,PC7758F89
4852,PC68969FB
4140,PC5D4821F
4079,PCF1366ED
4239,PCA185B1A
4202,PC65AA714
4479,PCCA36E4D
5001,PC264C595
4911,PCBEF8EE1
4004,PCB278A8B
4898,PC0AE9E1B
4872,PC5B45CE7
4741,PC85A4D4B
4744,PC78EF0B5
4003,PC83F544D
4598,PC5526A36
4774,PCEBE834B
4179,PC5738A82
4093,PC951FE7E
4872,PC5B45CE7
4804,PC68484C6
4233,PC57279D0
4753,PC6AA246E
4861,PC670F1AC
4860,PCF4A2DA9
4400,PC3BD7D63
4205,PC85DD257
4079,PCF1366ED
4995,PCBE6ABE5
4433,PC1DEB043
4611,PC2EBEAB9
4612,PC871C1FC
4825,PC8B8C482
4688,PCCB4C86D
4928,PC16E79D4
4711,PC340B4DE
4275,PC1DA31F7
4452,PC8C7C5D7
4868,PC647292C
4949,PC86E9EB7
4225,PCC1ED0C5
4780,PC0A717C4
4788,PC00AE965
4047,PC6D105CF
4121,PCEC57A8E
4703,PC395ADCB
4124,PC3338D42
4613,PCEBBFFB5
4537,PC10C700F
4908,PC3D16FC5
4993,PC0F0AB4E
4024,PC91E3A87
4062,PCDA37101
4497,PC76FDDEA
4722,PC035B71E
4245,PC6594AD4
4713,PCD4A1214
4894,PCDADB8C6
4013,PCE5BA2CE
4588,PC3172195
4769,PC10C50DC
4309,PC5E92F61
4711,PC340B4DE
4469,PC120EEFD
4219,PC40E6113
4606,PC0C535B6
4044,PC3546931
4650,PC544AE70
4659,PC5549650
4885,PC5083F35
4268,PC6CC51DA
4181,PC4457F74
4184,PC43A5E42
4558,PC575F591
4946,PCCF18BAF
4534,PCAD9E1F9
4694,PCBCF42C2
4510,PC652EEF2
4352,PC99B9343
4309,PC5E92F61
4134,PC767BBB2
4972,PCC51AD39
4063,PC7667A3E
4433,PC1DEB043
4575,PC84D9FC1
4863,PCA8F9E50
4614,PC08910B7
4261,PC84FFC9D
4992,PCFF0FEB0
4970,PCA154C84
4711,PC340B4DE
4124,PC3338D42
4006,PCD8D05D7
4836,PCE78024A
4472,PC303DD56
4677,PCA9D6EEE
4101,PCCC8F243
4587,PC576A3BA
4255,PCB7E7138
4959,PC4A7B00C
4253,PC82A16E6
4933,PC419F41D
4292,PCF733A7C
4939,PCF263A5E
4314,PC7E9E8F3
4964,PC52C0F45
4442,PC05C2F86
4460,PCDF04952
4810,PC2CA4087
4094,PC53A52CB
4228,PC4F78F1B
4382,PCB7341F4
4989,PC7D7AE48
4657,PCC591410
4209,PC494D54E
4367,PC8D90EF0
4189,PC7655FC1
4802,PCBDD55F1
4608,PCACD1BEE
4932,PC46C4A27
4074,PCCAFD014
4657,PCC591410
4922,PC785D63F
4057,PC4B0DCD2
4512,PC4B1BAF3
4302,PCBA83119
4861,PC670F1AC
4601,PCC932802
4531,PC857F4A0
4774,PCEBE834B
4918,PC8F8E598
4950,PC4F71E72
4641,PCAA9F518
4726,PCF6540C0
4501,PC5D41947
4573,PC4D8469D
4747,PC5E524A1
4186,PC922BA3E
4596,PC6558A56
4973,PC9C7C18E
4253,PC82A16E6
4371,PC7E22FD8
4997,PC8111910
4260,PC1A4796C
4079,PCF1366ED
4726,PCF6540C0
4001,PC58105BF
4276,PC4E15B39
4631,PCFFF6463
4527,PC59A0CB2
4596,PC6558A56
4987,PCF4A9637
4681,PCBEB4D23
4575,PC84D9FC1
4385,PC148C815
4825,PC8B8C482
4595,PC64281F6
4306,PC5D6563A
4147,PC4D2C5A7
4253,PC82A16E6
4770,PC9082A17
4474,PCFEAE55E
4982,PC384779E
4833,PC71A1452
4531,PC857F4A0
4628,PC34C1DCB
4891,PC57036DA
4938,PC6C57ED3
4059,PC06E8A1C
4300,PC666483B
4295,PCD483999
4037,PC0A50259
4429,PC65E7991
4102,PC8C9B099
4949,PC86E9EB7
4903,PCC3BCE65
4701,PCD5F2808
4199,PC7CCC47B
4948,PCBA2D075
4016,PCCD7399B
4211,PC0AB9251
4535,PC1BC7FA5
4293,PC2A27502
4136,PCA579A65
4732,PCD83DE25
4787,PC1BDA119
4775,PCA50FB36
4539,PC684859B
4818,PCF243BF3
4662,PCB2463CF
4555,PC06A0237
4917,PCD8C66B1
4223,PCA37D114
4368,PC909A324
4176,PC11E9595
4062,PCDA37101
4784,PCDB42B34
4852,PC68969FB
4824,PCFEADFE6
4437,PCBE6CB59
4633,PC974552B
4825,PC8B8C482
4646,PC3F8C42B
4381,PC9DD9DCD
4893,PC3743587
4298,PC3E474F6
4376,PCA283923
4097,PCB1B5BEC
4507,PC11DCA73
4979,PC6F36B7A
4528,PC1269226
4098,PC89C0554
4382,PCB7341F4
4162,PC51A39A7
4841,PCE45DE8D
4532,PC8DD921E
4593,PC3863F6A
4039,PC73BE1E2
4235,PCFB11406
4451,PCF95BF53
4736,PC6A65941
4806,PC8A8EA51
4391,PCCFD9AB6
4368,PC909A324
4120,PC6700C62
4181,PC4457F74
4923,PC8A7A22A
4201,PC0E22DEA
4679,PC88494D0
4202,PC65AA714
4880,PC5A27CDE
4373,PC8806694
4656,PC63844BC
4935,PC327D635
4431,PC3A23C14
4286,PC12BE494
4174,PC041D874
4719,PCBD66B01
4669,PC36675CE
4771,PC71FE98A
4221,PC90AAFDA
4869,PCF775FA6
4941,PCA6403C1
4975,PC818101A
4127,PCA2D76A5
4977,PCB077F18
4782,PC6802C08
4172,PC1A43FB7
4747,PC5E524A1
4057,PC4B0DCD2
4554,PC23BA77A
4534,PCAD9E1F9
4581,PCC347465
4644,PC411FDC0
4646,PC3F8C42B
4754,PC99AE725
4144,PCAC7E4C1
4137,PC4FA703F
4361,PC2E0C888
4900,PCFE8B604
4755,PC628DCED
4173,PC0EB640E
4775,PCA50FB36
4404,PCE03E8B1
4884,PC3FB1BB6
4786,PCB7F1F8A
4086,PC23E470D
4206,PCAC34A40
4575,PC84D9FC1
4481,PC30AAE76
4645,PC14FBE4A
4417,PC208F9BB
4576,PC394C979
4718,PC81E83B9
4800,PCA4DF48A
4710,PCE17C964
4344,PC417B8DF
4793,PCD8E3CCB
4074,PCCAFD014
4062,PCDA37101
4180,PC250A90D
4201,PC0E22DEA
4616,PCE6675F9
4838,PCEECD973
4404,PCE03E8B1
4553,PC1D57D7F
4018,PCCB2657A
4430,PC52EA95D
4961,PC92C5115
4218,PC8DF4919
4821,PC67D349A
4686,PCD6E5E77
4415,PC5E202FC
4463,PCAB21FC5
4312,PC8D40B22
4189,PC7655FC1
4842,PC16F5A24
4197,PCE32ED40
4962,PCF858E11
4166,PCE450C55
4552,PC05BD3DF
4313,PC6D0FC31
4255,PCB7E7138
4745,PC6397888
4349,PC5AB6779
4426,PCC0E943C
4141,PC13CB69B
4932,PC46C4A27
4255,PCB7E7138
4327,PC16F59EC
4304,PC89FB76E
4452,PC8C7C5D7
4032,PC578F087
4631,PCFFF6463
4099,PC97F19B1
4199,PC7CCC47B
4604,PC0553E32
4841,PCE45DE8D
4880,PC5A27CDE
4082,PCF86214E
4437,PCBE6CB59
4670,PC2BE6D87
4119,PC9EBEDB5
4758,PCCE12794
4914,PC2F353E1
4510,PC652EEF2
4276,PC4E15B39
4817,PCFF02057
4698,PC8BCEB19
4568,PCA8A783A
4039,PC73BE1E2
4212,PC422A6D1
4533,PC8DA1D3B
4726,PCF6540C0
4261,PC84FFC9D
4941,PCA6403C1
4334,PCCB383F8
4142,PC7ACFF7C
4716,PCFCB0018
4036,PCE6CC50C
4097,PCB1B5BEC
4598,PC5526A36
4335,PC76935F9
4918,PC8F8E598
4314,PC7E9E8F3
4085,PC6150735
4562,PC4C95CA2
4178,PC8417B09
4484,PCEF56843
4213,PCDD316EB
4828,PCF712D1A
4073,PCA3797CA
5003,PCAC9371E
4285,PCB524A9F
4514,PC374C341
4179,PC5738A82
4812,PC22D9C6D
4251,PCB30E45F
4191,PCCC28F87
4766,PCE36658B
4764,PCF6B0D12
4538,PCDE5402C
4063,PC7667A3E
4961,PC92C5115
4993,PC0F0AB4E
4470,PCB4FF8FA
4416,PC546F252
4070,PCEECA8B2
4844,PCC48E3A8
4060,PC481C9F9
4215,PC4C76F48
4023,PC77793DF
4703,PC395ADCB
4577,PC8FE0901
4388,PC803F0F2
4938,PC6C57ED3
4132,PC8E2A7E0
4239,PCA185B1A
4984,PCBABF130
4798,PC17F8052
4730,PC7DC0964
4857,PC59F4E22
4735,PC2294422
4933,PC419F41D
4128,PCC0E7E2A
4397,PCB070250
4586,PC4A40D50
4260,PC1A4796C
4092,PC40C2E00
4747,PC5E524A1
4160,PC6DC0ACF
4514,PC374C341
4860,PCF4A2DA9
4137,PC4FA703F
4661,PC1585DF2
4918,PC8F8E598
4061,PC3A63A79
4980,PCBD5C822
4371,PC7E22FD8
4894,PCDADB8C6
4250,PCC695DB0
4728,PC07BF95F
4715,PCFA0E4C0
4551,PCCA5979C
4459,PCD9CAD56
4499,PC1EEDA04
4368,PC909A324
4670,PC2BE6D87
4360,PC084F676
4672,PC03AE86F
4160,PC6DC0ACF
4987,PCF4A9637
4373,PC8806694
4082,PCF86214E
4846,PCBABD060
4790,PC2387B02
4198,PCB0994D1
4025,PC5ABB8E4
4122,PC8ED616E
4381,PC9DD9DCD
4802,PCBDD55F1
4277,PC010D2A9
4202,PC65AA714
4758,PCCE12794
4611,PC2EBEAB9
4354,PC0671DD4
4372,PC1E0F3B6
4993,PC0F0AB4E
4840,PC49BFB36
4783,PC9889263
4726,PCF6540C0
4080,PCBE7E15B
4414,PC40BD0F3
4122,PC8ED616E
4868,PC647292C
4117,PCEB6517A
4753,PC6AA246E
4784,PCDB42B34
4570,PCAE45EC0
4229,PCD0DDD3D
4456,PC8DFF744
4639,PC879E7AB
4882,PC8616CD8
4891,PC57036DA
4091,PC2E099B4
4225,PCC1ED0C5
4033,PC783B5FC
4903,PCC3BCE65
4806,PC8A8EA51
4370,PC70B7987
4785,PC787D664
4291,PCD411AEF
4859,PC685B3B1
4243,PCC4F7DCE
4761,PCB206182
4341,PC1E10EC3
4928,PC16E79D4
4645,PC14FBE4A
4267,PCE51C5C7
4346,PCA35B156
4374,PCC321538
5008,PC48D61BB
4166,PCE450C55
4503,PC69DE15C
5003,PCAC9371E
4523,PC0005AC7
4290,PC84E8CEF
4160,PC6DC0ACF
4789,PCBE8B2AB
4342,PCE7F2748
4860,PCF4A2DA9
4001,PC58105BF
4760,PC161AC8D
4975,PC818101A
4027,PCE7A4F34
4131,PC4C9B108
4684,PCA76178F
4382,PCB7341F4
4771,PC71FE98A
4029,PCE319335
4770,PC9082A17
4781,PC0D83A1E
4167,PC8453073
4384,PC59A33DE
4216,PC53B475D
4766,PCE36658B
4578,PC90D44D0
4924,PCE3427C5
4720,PCDD23528
4110,PCF891CEB
4441,PC472C08E
4903,PCC3BCE65
4876,PCDFCFF53
4313,PC6D0FC31
4155,PC9042B3F
4932,PC46C4A27
4505,PCEF64195
4015,PC524833E
4128,PCC0E7E2A
4514,PC374C341
4984,PCBABF130
4304,PC89FB76E
4075,PC2125618
4377,PC4AC8EAD
4786,PCB7F1F8A
4671,PCCAAFB48
4286,PC12BE494
4748,PCF2ECD29
4665,PCF63C15F
4252,PCA32686D
4333,PCCCAD2AC
4757,PC126524C
4587,PC576A3BA
4074,PCCAFD014
4573,PC4D8469D
4886,PC4D892D7
4695,PC4A5D62F
4988,PC46BE0B2
4360,PC084F676
4714,PC9B747F8
4955,PCE36723C
4184,PC43A5E42
4406,PC7A54E18
4312,PC8D40B22
4606,PC0C535B6
4695,PC4A5D62F
4080,PCBE7E15B
4209,PC494D54E
4595,PC64281F6
4160,PC6DC0ACF
4105,PC43919D1
4125,PC8AAEF51
4527,PC59A0CB2
4568,PCA8A783A
4593,PC3863F6A
4380,PC905B5D4
4331,PC47300D9
4687,PC52E7369
4203,PC5295A46
4765,PC795A0A3
4391,PCCFD9AB6
4110,PCF891CEB
4314,PC7E9E8F3
4175,PC08EA270
4291,PCD411AEF
4478,PCB02917E
4126,PC74CE451
4324,PC9C3D708
4941,PCA6403C1
4020,PC2265FB3
4983,PCC3E4ADA
4196,PC4B8A835
4734,PCE4C5D8E
4449,PCAACD453
4280,PC03A5F23
4450,PC0B2B03E
4201,PC0E22DEA
4982,PC384779E
4747,PC5E524A1
4369,PCD5CBB82
4730,PC7DC0964
4263,PCD6DBA1D
4088,PC14008D5
4197,PCE32ED40
4326,PC356AE8F
4368,PC909A324
4881,PCDE20E6F
4013,PCE5BA2CE
4732,PCD83DE25
4055,PCA06B2F1
4440,PCBE1B45D
4088,PC14008D5
4333,PCCCAD2AC
4228,PC4F78F1B
4969,PCBBB9730
4858,PC94DC1E6
4894,PCDADB8C6
4580,PC48664B7
4077,PCF40C389
4788,PC00AE965
4228,PC4F78F1B
4021,PC851E565
4021,PC851E565
4171,PC36C9AE8
4976,PC5149039
4163,PC95B4E03
4388,PC803F0F2
4754,PC99AE725
4174,PC041D874
4799,PCC3A370A
4107,PC7607A5D
4238,PCE0A2A2F
4541,PCC6A4CD8
4422,PCF514246
4339,PCDE1D204
4076,PC47B8825
4708,PC82D2552
4251,PCB30E45F
4168,PCBC064F8
4057,PC4B0DCD2
4959,PC4A7B00C
4271,PC28E44E2
4297,PCDE89544
4300,PC666483B
4242,PCECC4DE2
4659,PC5549650
5009,PC70886EC
4870,PC65485BB
4974,PCDEB8E32
4756,PC8AEC6E8
4350,PCEDD7E85
4900,PCFE8B604
4784,PCDB42B34
4815,PC19C02F1
4947,PCE4A44BE
4803,PC2BBEEDC
4992,PCFF0FEB0
4207,PC76EDF79
4477,PCA857A23
4587,PC576A3BA
4160,PC6DC0ACF
4788,PC00AE965
4657,PCC591410
4844,PCC48E3A8
4183,PCF5E7754
4369,PCD5CBB82
4876,PCDFCFF53
4757,PC126524C
4340,PC3A6DBC9
4558,PC575F591
4078,PC8473A64
4095,PC3E1512A
4662,PCB2463CF
4946,PCCF18BAF
4984,PCBABF130
4197,PCE32ED40
4834,PCB228987
4418,PCF6EECB2
4906,PC3D58C5E
4998,PCD9C5406
4171,PC36C9AE8
4130,PC9F22103
4494,PC1592ACA
4863,PCA8F9E50
4978,PCF0B5E85
4144,PCAC7E4C1
4929,PC9E503B6
4177,PC9194382
4459,PCD9CAD56
4472,PC303DD56
4701,PCD5F2808
4435,PC3E78C17
4985,PCCA71D2C
4454,PC94C0945
4098,PC89C0554
4511,PCFBEFA9E
4828,PCF712D1A
4376,PCA283923
4661,PC1585DF2
4045,PCE952492
4863,PCA8F9E50
4667,PCD540B2F
4860,PCF4A2DA9
4517,PC9AF321D
4977,PCB077F18
4994,PC09C5F59
4264,PC9DFEBB0
4171,PC36C9AE8
4319,PCAD79413
4213,PCDD316EB
4437,PCBE6CB59
4057,PC4B0DCD2
4079,PCF1366ED
4603,PC485BE5B
4539,PC684859B
4214,PC538125F
4926,PCCBCFEDE
4768,PC7BEFC3B
4146,PCF91266E
4925,PCE5E04A2
4633,PC974552B
4771,PC71FE98A
4097,PCB1B5BEC
4328,PC3777B8E
4114,PC4CD2B81
4572,PCC9756B2
4763,PCC62D342
4834,PCB228987
4914,PC2F353E1
4731,PCFFC2992
4389,PC7688C61
4462,PCE29AA1A
4127,PCA2D76A5
4549,PC2F1A066
4803,PC2BBEEDC
4094,PC53A52CB
4886,PC4D892D7
4961,PC92C5115
4448,PC19F3DBB
4861,PC670F1AC
4630,PCA26D872
4096,PCFA4F864
4747,PC5E524A1
4995,PCBE6ABE5
4057,PC4B0DCD2
4726,PCF6540C0
4640,PCC993FB3
4230,PC19CE0DB
4592,PC627AA14
4171,PC36C9AE8
4519,PC92A6471
4943,PC0A5DC1F
4604,PC0553E32
4447,PC6B030C6
4817,PCFF02057
4491,PCA52F720
4849,PCF764517
4825,PC8B8C482
4559,PC93AAEC9
4800,PCA4DF48A
4201,PC0E22DEA
4923,PC8A7A22A
4127,PCA2D76A5
4585,PCF3AE602
4758,PCCE12794
4015,PC524833E
4859,PC685B3B1
4200,PCBA86754
4063,PC7667A3E
4832,PC34ECAB5
4176,PC11E9595
4169,PC2890582
4162,PC51A39A7
4594,PC59414DA
4491,PCA52F720
4632,PCC1FFE5B
4049,PC4779D38
4669,PC36675CE
4870,PC65485BB
4415,PC5E202FC
4456,PC8DFF744
4888,PC46C55B4
4116,PCCA836C9
4786,PCB7F1F8A
4907,PCCEEF65A
4667,PCD540B2F
4329,PCF9CCB5A
4797,PCE2D63A7
4962,PCF858E11
4254,PC0C0EE22
4909,PCDED6F20
4465,PCA227C6B
4966,PC4E6422C
4166,PCE450C55
4926,PCCBCFEDE
4160,PC6DC0ACF
4891,PC57036DA
4890,PCAFC8A56
4884,PC3FB1BB6
4516,PCF7F25B7
4533,PC8DA1D3B
4277,PC010D2A9
4160,PC6DC0ACF
4903,PCC3BCE65
4319,PCAD79413
4230,PC19CE0DB
4748,PCF2ECD29
4898,PC0AE9E1B
4637,PCE9C770E
4137,PC4FA703F
4237,PC51D1059
4331,PC47300D9
4507,PC11DCA73
4215,PC4C76F48
4226,PCDC5C9E2
4271,PC28E44E2
4530,PCA33A9A8
4010,PC3A7AACB
4079,PCF1366ED
4154,PC2C2EF9E
4241,PC7241796
4339,PCDE1D204
4121,PCEC57A8E
4559,PC93AAEC9
4421,PCED2DB6F
4043,PC134F258
4456,PC8DFF744
4528,PC1269226
4522,PC0A326BE
4871,PC397AFA3
4983,PCC3E4ADA
4731,PCFFC2992
4110,PCF891CEB
4314,PC7E9E8F3
4730,PC7DC0964
4131,PC4C9B108
4711,PC340B4DE
4682,PCBB02F92
4338,PC6203962
4126,PC74CE451
4256,PC9DD0BBD
4644,PC411FDC0
4729,PC5170BF4
4633,PC974552B
4680,PCC422F4D
4815,PC19C02F1
4855,PC03C5C15
4625,PC186BCA8
4329,PCF9CCB5A
4801,PC119E3A6
4509,PCA2E8463
4404,PCE03E8B1
4890,PCAFC8A56
4512,PC4B1BAF3
4112,PCEA652A8
4982,PC384779E
4689,PC89C35AD
4104,PC0A63844
4216,PC53B475D
4603,PC485BE5B
4971,PC0BD172F
4398,PCE60D320
4278,PC4847214
4184,PC43A5E42
4398,PCE60D320
4522,PC0A326BE
4939,PCF263A5E
4194,PC96AD1EB
4481,PC30AAE76
4350,PCEDD7E85
4079,PCF1366ED
4656,PC63844BC
4072,PC69F3F14
4203,PC5295A46
4520,PC8140983
4687,PC52E7369
4546,PCEF3EBBC
4961,PC92C5115
4291,PCD411AEF
4977,PCB077F18
4330,PCBD023A3
4172,PC1A43FB7
4623,PCAA67227
4192,PC74F6341
4846,PCBABD060
4644,PC411FDC0
4609,PC1551C8E
4429,PC65E7991
4225,PCC1ED0C5
4938,PC6C57ED3
4073,PCA3797CA
4865,PCCACA741
4827,PC7D68CD9
4561,PCCE9B069
4086,PC23E470D
4468,PC040ADB3
4221,PC90AAFDA
4471,PC7E4F42A
5004,PC2111CF9
4450,PC0B2B03E
4176,PC11E9595
4321,PC591BDF7
4135,PCC943ECD
4337,PCCF6A454
4618,PC8F4AF85
4680,PCC422F4D
4527,PC59A0CB2
4348,PCD66314D
4007,PCDF9F773
4739,PC07289CF
4259,PCBB65EF4
4142,PC7ACFF7C
4161,PCF8F6133
4730,PC7DC0964
4146,PCF91266E
4044,PC3546931
4630,PCA26D872
4341,PC1E10EC3
4471,PC7E4F42A
4571,PC2308E9E
4730,PC7DC0964
4545,PC419B1CB
4232,PC4156AD5
4675,PCE49911B
4336,PCD30AB50
4224,PCD83983A
4957,PC8DFFE65
4245,PC6594AD4
4579,PC926F0A9
4554,PC23BA77A
4420,PCFDB2950
4511,PCFBEFA9E
4687,PC52E7369
5008,PC48D61BB
4251,PCB30E45F
4773,PCE62BBA9
4301,PC540E129
4061,PC3A63A79
4212,PC422A6D1
4004,PCB278A8B
4563,PCA214501
4045,PCE952492
4282,PCCE002E5
4064,PC0B32B5B
4136,PCA579A65
4909,PCDED6F20
4697,PCFDB2BA6
4884,PC3FB1BB6
4401,PC0606D6A
4955,PCE36723C
4876,PCDFCFF53
4401,PC0606D6A
4397,PCB070250
4246,PC95F5F6B
4020,PC2265FB3
4668,PCBB055C6
4636,PCDECFC74
4243,PCC4F7DCE
4737,PCED7EAFE
4012,PCEF5C190
4062,PCDA37101
4378,PC074E6A8
4552,PC05BD3DF
4251,PCB30E45F
4935,PC327D635
4253,PC82A16E6
4119,PC9EBEDB5
4510,PC652EEF2
4218,PC8DF4919
4834,PCB228987
